city,state_id,state_name
Proctor,TX,Texas
Tarrytown,GA,Georgia
Greensburg,MD,Maryland
Benton City,MO,Missouri
Cantwell,AK,Alaska
Chewalla,TN,Tennessee
Linwood,NE,Nebraska
Diehlstadt,MO,Missouri
Kettle River,MN,Minnesota
Gann,OH,Ohio
Forest River,ND,North Dakota
Justice Addition,WV,West Virginia
Loma Vista,TX,Texas
Lake Gogebic,MI,Michigan
Jeffers Gardens,OR,Oregon
Greenfield,OK,Oklahoma
Herndon,KS,Kansas
Washington,CA,California
Moorefield,AR,Arkansas
Fairview,KY,Kentucky
Kettlersville,OH,Ohio
Carbon Hill,OH,Ohio
Hartland,IL,Illinois
Linn Grove,IN,Indiana
Mazie,OK,Oklahoma
Union Mills,IN,Indiana
Rabbit Hash,KY,Kentucky
Bear Lake,IN,Indiana
Skykomish,WA,Washington
Packwood,WA,Washington
Downsville,LA,Louisiana
Spaulding,OK,Oklahoma
Manor,GA,Georgia
Parkdale,AR,Arkansas
Laredo,MO,Missouri
Spragueville,IA,Iowa
Mapleview,MN,Minnesota
Shepardsville,IN,Indiana
Green Spring,WV,West Virginia
Edgerton,WY,Wyoming
Keomah Village,IA,Iowa
Dupuyer,MT,Montana
Timberon,NM,New Mexico
Oak Hills,IA,Iowa
Porcupine,ND,North Dakota
Ithaca,OH,Ohio
Kilgore,NE,Nebraska
Wyeville,WI,Wisconsin
Beaver Marsh,OR,Oregon
Vernonburg,GA,Georgia
Eagle Lake,IL,Illinois
Delacroix,LA,Louisiana
Lower Salem,OH,Ohio
Chatham,MI,Michigan
Briartown,OK,Oklahoma
Urbana,IN,Indiana
Portlandville,NY,New York
Driftwood,TX,Texas
Baileyville,PA,Pennsylvania
Whaleyville,MD,Maryland
Oasis,NM,New Mexico
Lyndon,VT,Vermont
Hickory,KY,Kentucky
Nile,WA,Washington
Anegam,AZ,Arizona
Unionville,IA,Iowa
Exeter,IL,Illinois
Austwell,TX,Texas
Fort Smith,MT,Montana
Prestonville,KY,Kentucky
Lankin,ND,North Dakota
Rock House,AZ,Arizona
Montrose,MS,Mississippi
Isabel,KS,Kansas
Williams,IN,Indiana
New Haven,OH,Ohio
El Quiote,TX,Texas
Jamestown,LA,Louisiana
Cascadia,OR,Oregon
East Alliance,OH,Ohio
Siasconset,MA,Massachusetts
Rutherford,CA,California
Gough,GA,Georgia
Colon,NE,Nebraska
Fence Lake,NM,New Mexico
Hutchinson,NJ,New Jersey
Kokhanok,AK,Alaska
Dayton,MT,Montana
Broadwater,NE,Nebraska
Knife River,MN,Minnesota
Lone Rock,IA,Iowa
Magness,AR,Arkansas
Cheshire,OH,Ohio
Alpha,MN,Minnesota
Farner,TN,Tennessee
Miesville,MN,Minnesota
Solway,MN,Minnesota
Portis,KS,Kansas
Edmonson,TX,Texas
Elizaville,KY,Kentucky
Sedan,MT,Montana
Hoehne,CO,Colorado
Parkman,OH,Ohio
Ryder,ND,North Dakota
Lucien,OK,Oklahoma
Curdsville,KY,Kentucky
Shongaloo,LA,Louisiana
Galt,IL,Illinois
Newald,WI,Wisconsin
Queets,WA,Washington
Yuma,TN,Tennessee
Silver Gate,MT,Montana
Albany,OK,Oklahoma
Little Sturgeon,WI,Wisconsin
Plevna,KS,Kansas
Sawyer,KS,Kansas
Holters Crossing,PA,Pennsylvania
Pulaski,OH,Ohio
Sweet Water Village,AZ,Arizona
White Lake,NY,New York
Woodlawn Heights,IN,Indiana
Ginger Blue,MO,Missouri
Barnes City,IA,Iowa
Griffin,IN,Indiana
Rockville,SC,South Carolina
Acme,WA,Washington
Epping,ND,North Dakota
Colcord,WV,West Virginia
Cogswell,ND,North Dakota
Foxhome,MN,Minnesota
Utica,KS,Kansas
Moyers,OK,Oklahoma
Zemple,MN,Minnesota
Gem,KS,Kansas
Brooks,MN,Minnesota
Haynes,AR,Arkansas
Hannasville,PA,Pennsylvania
Brooklyn Heights,MO,Missouri
Oakley,WY,Wyoming
Bellamy,AL,Alabama
Media,IL,Illinois
Minto,AK,Alaska
Maxville,MT,Montana
Blacktail,ND,North Dakota
Mount Hebron,CA,California
Centerville,WA,Washington
Bridgeville,NY,New York
Jacksonburg,WV,West Virginia
Spencer,SD,South Dakota
New Buffalo,PA,Pennsylvania
Pisek,ND,North Dakota
Blawenburg,NJ,New Jersey
Reliance,SD,South Dakota
Millerville,MN,Minnesota
Covel,WV,West Virginia
Yoder,WY,Wyoming
Radley,KS,Kansas
Tingley,IA,Iowa
Glencoe,OH,Ohio
Nardin,OK,Oklahoma
Sand Fork,WV,West Virginia
Loyal,OK,Oklahoma
Edmond,KS,Kansas
Adams,ND,North Dakota
Concord,AR,Arkansas
Douds,IA,Iowa
Loma Mar,CA,California
Mount Moriah,MO,Missouri
Tierra Verde,TX,Texas
Lawrence Creek,OK,Oklahoma
Olean,MO,Missouri
Alden,MI,Michigan
Bridgewater,IA,Iowa
Webster,PA,Pennsylvania
Sylvanite,MT,Montana
Needmore,PA,Pennsylvania
Lena,MS,Mississippi
Albert,KS,Kansas
Round Top,TX,Texas
Elk Creek,NE,Nebraska
Hepler,KS,Kansas
Vilas,CO,Colorado
McFarlan,NC,North Carolina
Sarita,TX,Texas
Grass Range,MT,Montana
East Springfield,OH,Ohio
Libertyville,AL,Alabama
Bergland,MI,Michigan
Otisco,IN,Indiana
Liverpool,IL,Illinois
St. Helena,NE,Nebraska
Priddy,TX,Texas
Donegal,PA,Pennsylvania
Bronaugh,MO,Missouri
Narcissa,OK,Oklahoma
Scotia,SC,South Carolina
Burton,IL,Illinois
Anselmo,NE,Nebraska
Glenham,SD,South Dakota
Brussels,IL,Illinois
Longstreet,LA,Louisiana
Ocosta,WA,Washington
Freeburn,KY,Kentucky
Barrytown,NY,New York
Itmann,WV,West Virginia
Marathon,OH,Ohio
Bluff Dale,TX,Texas
Hanover,VA,Virginia
McGregor,ND,North Dakota
Ponca,AR,Arkansas
Bartow,WV,West Virginia
Farmington,CA,California
Othello,NJ,New Jersey
Cordova,NE,Nebraska
Revillo,SD,South Dakota
Sharon,KS,Kansas
Riddleville,GA,Georgia
East Burke,VT,Vermont
Derby,IA,Iowa
Van Wert,IA,Iowa
Harding,IL,Illinois
Valentine,TX,Texas
Gould,OK,Oklahoma
Dukedom,TN,Tennessee
West Millgrove,OH,Ohio
Stanley,LA,Louisiana
Pollard,AL,Alabama
Marietta,NC,North Carolina
Martinsburg,IA,Iowa
Pensacola,OK,Oklahoma
Bloomington,NE,Nebraska
Schubert,PA,Pennsylvania
Sunland Estates,WA,Washington
Oxbow Estates,AZ,Arizona
Okreek,SD,South Dakota
Wintersburg,AZ,Arizona
Benjamin Perez,TX,Texas
Mount Vision,NY,New York
Oldham,SD,South Dakota
Heltonville,IN,Indiana
Copper Hill,AZ,Arizona
Morea,PA,Pennsylvania
Beaver Dam,IN,Indiana
Hiseville,KY,Kentucky
Kansas,AL,Alabama
Dekorra,WI,Wisconsin
Mill Spring,MO,Missouri
Meriden,IA,Iowa
Winslow,NE,Nebraska
Blountsville,IN,Indiana
Bairdstown,OH,Ohio
Robbins,TN,Tennessee
Mercer,ND,North Dakota
Hastings,OK,Oklahoma
Animas,NM,New Mexico
Venetie,AK,Alaska
La Rose,IL,Illinois
Galloway,WV,West Virginia
Taylors Island,MD,Maryland
Houlton,WI,Wisconsin
Wright,MN,Minnesota
Bruno,NE,Nebraska
Hurley,MO,Missouri
Raymond,KS,Kansas
Bennett Springs,MO,Missouri
Covington,MI,Michigan
Spruce Pine,AL,Alabama
Elgin,OH,Ohio
Lesterville,SD,South Dakota
North San Juan,CA,California
Ringgold,TX,Texas
Kirbyville,MO,Missouri
Boykin,SC,South Carolina
Whitingham,VT,Vermont
Bobo,MS,Mississippi
Swedesburg,IA,Iowa
Rentiesville,OK,Oklahoma
Hague,ND,North Dakota
Knoxville,GA,Georgia
Lee Mont,VA,Virginia
Curlew,WA,Washington
Poole,KY,Kentucky
Seward,KS,Kansas
Hunter,KS,Kansas
Elderon,WI,Wisconsin
Berlin,IL,Illinois
Atlanta,KS,Kansas
Hartwick,IA,Iowa
Rantoul,KS,Kansas
Melvin Village,NH,New Hampshire
Clitherall,MN,Minnesota
Tyaskin,MD,Maryland
Fishtail,MT,Montana
Yettem,CA,California
Port Mansfield,TX,Texas
Alder,MT,Montana
Hingham,MT,Montana
Mapletown,PA,Pennsylvania
Franks Field,WI,Wisconsin
Crystal Rock,OH,Ohio
Damon,TX,Texas
Stevens Creek,VA,Virginia
Adrian,WV,West Virginia
Collins,MO,Missouri
Saint Marks,KS,Kansas
Whiteside,MO,Missouri
Lucas,IA,Iowa
Arion,IA,Iowa
Equality,AL,Alabama
Meadow Acres,WY,Wyoming
Crary,ND,North Dakota
Vandiver,MO,Missouri
New Rockport Colony,MT,Montana
Myrtlewood,AL,Alabama
Hedrick,IN,Indiana
St. Olaf,IA,Iowa
Wasola,MO,Missouri
Winton,MN,Minnesota
Herbster,WI,Wisconsin
Brock,NE,Nebraska
Upper Elochoman,WA,Washington
Borrego Pass,NM,New Mexico
Ovett,MS,Mississippi
Peever Flats,SD,South Dakota
Wisdom,MT,Montana
Dover,IL,Illinois
Ocean City,WA,Washington
Golden View Colony,SD,South Dakota
Vienna,SD,South Dakota
Mill Run,PA,Pennsylvania
White Cloud,KS,Kansas
Orlando,OK,Oklahoma
Fort Ransom,ND,North Dakota
Blue Springs,AL,Alabama
Columbus,IL,Illinois
Esmond,ND,North Dakota
Arcadia,OK,Oklahoma
Connorville,OH,Ohio
Rangerville,TX,Texas
Chelan Falls,WA,Washington
Laurel Mountain,PA,Pennsylvania
Popejoy,IA,Iowa
North Buena Vista,IA,Iowa
Meadowbrook Farm,KY,Kentucky
Hollygrove,WV,West Virginia
Old River,CA,California
Ackworth,IA,Iowa
Platter,OK,Oklahoma
Talking Rock,GA,Georgia
Congress,OH,Ohio
Silver Springs,AK,Alaska
Trommald,MN,Minnesota
Chimney Point,CT,Connecticut
Conger,MN,Minnesota
Kicking Horse,MT,Montana
Bayport,FL,Florida
South Greenfield,MO,Missouri
Snyder,CO,Colorado
Stone City,IA,Iowa
Bivalve,MD,Maryland
Celeryville,OH,Ohio
Hope,NM,New Mexico
Worton,MD,Maryland
Viola,TN,Tennessee
Lincolnshire,KY,Kentucky
Alvo,NE,Nebraska
Central,AK,Alaska
Goodrich,ND,North Dakota
Alto,WI,Wisconsin
Cable,IL,Illinois
Lublin,WI,Wisconsin
Sun Valley,AZ,Arizona
Aubrey,AR,Arkansas
Blackey,KY,Kentucky
Fort Green,FL,Florida
Pick City,ND,North Dakota
Landa,ND,North Dakota
Winstonville,MS,Mississippi
Lake Davis,CA,California
Mobeetie,TX,Texas
Silver City,NV,Nevada
Winterville,MS,Mississippi
Downieville,CA,California
West Line,MO,Missouri
Rowena,SD,South Dakota
Vale Summit,MD,Maryland
Cache,UT,Utah
Green,KS,Kansas
Peoria,OK,Oklahoma
Powell,TX,Texas
Mackey,IN,Indiana
Roscoe,MN,Minnesota
Redbird,OK,Oklahoma
Pontoosuc,IL,Illinois
Parksville,SC,South Carolina
Truxton,AZ,Arizona
McKinley,MN,Minnesota
Tar Heel,NC,North Carolina
Waterloo,AL,Alabama
Longtown,MO,Missouri
Round Mountain,TX,Texas
Bledsoe,TX,Texas
Big Lagoon,CA,California
Canoochee,GA,Georgia
Dutch Flat,CA,California
Ute Park,NM,New Mexico
Etowah,OK,Oklahoma
Montezuma,OH,Ohio
Kirwin,KS,Kansas
Steen,MN,Minnesota
Edgar,MT,Montana
Kinross,IA,Iowa
Sarahsville,OH,Ohio
Cyr,MT,Montana
Little Bitterroot Lake,MT,Montana
Brayton,IA,Iowa
Pawleys Island,SC,South Carolina
Norcross,MN,Minnesota
Fort Klamath,OR,Oregon
Savonburg,KS,Kansas
Mashantucket,CT,Connecticut
Mount Laguna,CA,California
Percival,IA,Iowa
Smeltertown,CO,Colorado
Cornucopia,WI,Wisconsin
Dallas,SD,South Dakota
Monterey,KY,Kentucky
False Pass,AK,Alaska
Spofford,TX,Texas
Seaforth,MN,Minnesota
Campo,CO,Colorado
Kopperl,TX,Texas
Hunter,MO,Missouri
Buttzville,NJ,New Jersey
Nottoway Court House,VA,Virginia
Lowell,IA,Iowa
Arrowhead Lake,NJ,New Jersey
Blodgett Landing,NH,New Hampshire
Bee Branch,AR,Arkansas
Sumava Resorts,IN,Indiana
Avoca,MN,Minnesota
Jacksonville,GA,Georgia
Eureka,MI,Michigan
Marietta,TX,Texas
Des Moines,NM,New Mexico
Free Soil,MI,Michigan
Liebenthal,KS,Kansas
Nogal,NM,New Mexico
Jolmaville,WI,Wisconsin
Arrow Point,MO,Missouri
Minneiska,MN,Minnesota
Ferrer Comunidad,PR,Puerto Rico
Parrott,GA,Georgia
Tokeland,WA,Washington
Klingerstown,PA,Pennsylvania
Woodston,KS,Kansas
Ferguson,IA,Iowa
Harrold,SD,South Dakota
Dante,SD,South Dakota
Cleaton,KY,Kentucky
Zion,SC,South Carolina
Lewis and Clark Village,MO,Missouri
Encino,TX,Texas
Friendly,WV,West Virginia
Osaka,VA,Virginia
Deering,ND,North Dakota
Hitchcock,SD,South Dakota
Arlington,AZ,Arizona
Detroit,OR,Oregon
Clayville,RI,Rhode Island
Grand View,WI,Wisconsin
Lakeside Village,OK,Oklahoma
Why,AZ,Arizona
Perkinsville,IN,Indiana
Brush Creek,OK,Oklahoma
Gray,PA,Pennsylvania
Alberta,MN,Minnesota
Sailor Springs,IL,Illinois
Nemaha,IA,Iowa
Springtown,AR,Arkansas
Littleton,IL,Illinois
Birch Creek Colony,MT,Montana
McCracken,KS,Kansas
Ratliff City,OK,Oklahoma
Sanford,TX,Texas
Cottonwood,OK,Oklahoma
Jansen,NE,Nebraska
Burna,KY,Kentucky
Boxley,IN,Indiana
Panola,OK,Oklahoma
Beecher Falls,VT,Vermont
Sperry,IA,Iowa
Hansell,IA,Iowa
Riverton,NE,Nebraska
Winthrop,AR,Arkansas
Perkins,GA,Georgia
Government Camp,OR,Oregon
Post Mountain,CA,California
Hudson,KS,Kansas
Independence,UT,Utah
Steinauer,NE,Nebraska
Keystone,IN,Indiana
Viking,MN,Minnesota
Starbuck,WA,Washington
Steptoe,WA,Washington
Opheim,MT,Montana
Round Mountain,CA,California
Copper Harbor,MI,Michigan
Washington,AR,Arkansas
Heartwell,NE,Nebraska
Eagles Mere,PA,Pennsylvania
Sardinia,IN,Indiana
New Amsterdam,IN,Indiana
Arthur,NE,Nebraska
Pottery Addition,OH,Ohio
Alexandria,NE,Nebraska
Eagle,MI,Michigan
Windom,TX,Texas
Pattison,MS,Mississippi
Oreminea,PA,Pennsylvania
Los Cerrillos,NM,New Mexico
Table Rock,PA,Pennsylvania
Clear Lake,SD,South Dakota
Eagle,AK,Alaska
Woodford,WI,Wisconsin
Fingerville,SC,South Carolina
Jacksonport,AR,Arkansas
Denton,MO,Missouri
Nemaha,NE,Nebraska
Brookston,MN,Minnesota
Bloomingdale,OH,Ohio
Reid,MD,Maryland
Northboro,IA,Iowa
Tucker,AR,Arkansas
Comstock,NE,Nebraska
Nelson,MO,Missouri
Whitewater,MT,Montana
Big Foot Prairie,WI,Wisconsin
Lafferty,OH,Ohio
Roscoe,NE,Nebraska
Keystone,WV,West Virginia
Orchard,IA,Iowa
Dexter,KY,Kentucky
Clearmont,WY,Wyoming
Montpelier,ND,North Dakota
McLean,NE,Nebraska
Browning,IL,Illinois
Detmold,MD,Maryland
Holladay,TN,Tennessee
Pumpkin Hollow,OK,Oklahoma
Akhiok,AK,Alaska
Warwick,ND,North Dakota
Eddyville,NE,Nebraska
Dixie,WV,West Virginia
Verdi,CA,California
Fenwick,WV,West Virginia
Gunn City,MO,Missouri
Salineño,TX,Texas
Rains,SC,South Carolina
Spring Hill,MN,Minnesota
Paden,MS,Mississippi
Marne,IA,Iowa
Sereno del Mar,CA,California
Milfay,OK,Oklahoma
Bloomfield,IL,Illinois
Maxbass,ND,North Dakota
Blue Sky,CO,Colorado
Beaver,AR,Arkansas
Bippus,IN,Indiana
Lake Valley,NM,New Mexico
Worthington,WV,West Virginia
Lelia Lake,TX,Texas
Lastrup,MN,Minnesota
Montaqua,MT,Montana
Whale Pass,AK,Alaska
Loomis,WA,Washington
Istachatta,FL,Florida
Organ,NM,New Mexico
Wardsboro,VT,Vermont
Cortland,IN,Indiana
Raglesville,IN,Indiana
Greenwater,WA,Washington
Vining,MN,Minnesota
McDonald,NC,North Carolina
Adin,CA,California
Willard,KS,Kansas
Adamsburg,PA,Pennsylvania
Hidalgo,IL,Illinois
Odessa,MN,Minnesota
Belvidere,SD,South Dakota
Big Creek,CA,California
Laud,IN,Indiana
Niles,KS,Kansas
Literberry,IL,Illinois
Pawnee,TX,Texas
Taft,OK,Oklahoma
Brady,MT,Montana
Burrows,IN,Indiana
Mountain,ND,North Dakota
Gardners,PA,Pennsylvania
Brooks Mill,PA,Pennsylvania
Gold Mountain,CA,California
Eva,TN,Tennessee
Holland,MO,Missouri
Flute Springs,OK,Oklahoma
Burnt Prairie,IL,Illinois
Sumner,MO,Missouri
Orviston,PA,Pennsylvania
Baker,OK,Oklahoma
Agar,SD,South Dakota
Nelson,MN,Minnesota
Rock,KS,Kansas
Locust Mount,VA,Virginia
Pike,CA,California
Hoyt,OK,Oklahoma
Tippecanoe,OH,Ohio
Theba,AZ,Arizona
Gordon,WI,Wisconsin
Longfellow,PA,Pennsylvania
Smithville,OK,Oklahoma
Tylersburg,PA,Pennsylvania
Brumley,MO,Missouri
Garvin,MN,Minnesota
Old Ripley,IL,Illinois
Arjay,KY,Kentucky
Squaw Lake,MN,Minnesota
Smithfield,NE,Nebraska
Ware Place,SC,South Carolina
Luna,NM,New Mexico
Jericho,AR,Arkansas
Tula,MS,Mississippi
Pella,WI,Wisconsin
Merriman,NE,Nebraska
Estelline,TX,Texas
Bud,WV,West Virginia
Mooresville,MO,Missouri
Crystal,ND,North Dakota
Dodge,ND,North Dakota
Maiden Rock,WI,Wisconsin
Zeeland,ND,North Dakota
Woody,CA,California
Garden City,SD,South Dakota
Chemult,OR,Oregon
Westboro,MO,Missouri
Weeksville,MT,Montana
Wright,KS,Kansas
Hope,ID,Idaho
Homewood,PA,Pennsylvania
Winston,MT,Montana
Tobias,NE,Nebraska
Newtok,AK,Alaska
Matlacha Isles-Matlacha Shores,FL,Florida
Strayhorn,MS,Mississippi
Littleton,WV,West Virginia
Harman,WV,West Virginia
Wallowa Lake,OR,Oregon
Blakeslee,OH,Ohio
Talmage,KS,Kansas
Foundryville,PA,Pennsylvania
Calpine,CA,California
Hebgen Lake Estates,MT,Montana
Addington,OK,Oklahoma
Whittlesey,WI,Wisconsin
Hoffman,OK,Oklahoma
Lyden,NM,New Mexico
Chalkyitsik,AK,Alaska
Aquilla,TX,Texas
Kenilworth,UT,Utah
Skanee,MI,Michigan
Redings Mill,MO,Missouri
Inger,MN,Minnesota
Fulton,KS,Kansas
Evergreen,MO,Missouri
Effie,MN,Minnesota
Filley,NE,Nebraska
Croweburg,KS,Kansas
Allenville,IL,Illinois
Yarmouth,IA,Iowa
Flournoy,CA,California
Phillips,OK,Oklahoma
Stonewall Gap,CO,Colorado
Igo,CA,California
Kickapoo Site 1,KS,Kansas
Park,KS,Kansas
Greenview,CA,California
Higden,AR,Arkansas
Mays Lick,KY,Kentucky
Dudley,MO,Missouri
McIntire,IA,Iowa
Sycamore,SC,South Carolina
Bradley,SD,South Dakota
Raymer,CO,Colorado
Antares,AZ,Arizona
Stanchfield,MN,Minnesota
New Bavaria,OH,Ohio
Landess,IN,Indiana
Milan,KS,Kansas
Adona,AR,Arkansas
Morningside,SD,South Dakota
Rogers,NE,Nebraska
Belmore,OH,Ohio
Luke,MD,Maryland
Weldon,IA,Iowa
Mount Eagle,PA,Pennsylvania
Blackburn,OK,Oklahoma
Oatman,AZ,Arizona
Nelson Lagoon,AK,Alaska
Carter,MT,Montana
Blue,OK,Oklahoma
Johannesburg,CA,California
Ramona,KS,Kansas
C-Road,CA,California
Hazelton,KS,Kansas
McKittrick,CA,California
Moore,TX,Texas
Prospect,TN,Tennessee
Rose Farm,OH,Ohio
Saint Omer,IN,Indiana
Trego,WI,Wisconsin
Elk Falls,KS,Kansas
Shade Gap,PA,Pennsylvania
Hookstown,PA,Pennsylvania
Ben Arnold,TX,Texas
Wann,NE,Nebraska
Mount Auburn,IN,Indiana
Delaplaine,AR,Arkansas
Franklin,AZ,Arizona
New Weston,OH,Ohio
Whitmer,WV,West Virginia
McClave,CO,Colorado
Eldridge,AL,Alabama
Pearl,IL,Illinois
Mooresville,AL,Alabama
Country Life Acres,MO,Missouri
Marmarth,ND,North Dakota
Pulpotio Bareas,NM,New Mexico
Formoso,KS,Kansas
Pajaro Dunes,CA,California
Realitos,TX,Texas
Mitchell,IA,Iowa
Kingston,NM,New Mexico
Loretto,NE,Nebraska
Bergoo,WV,West Virginia
Vale,SD,South Dakota
Crows Nest,IN,Indiana
Kennedy Meadows,CA,California
High Amana,IA,Iowa
Chuathbaluk,AK,Alaska
Hasty,CO,Colorado
Marvel,CO,Colorado
Memphis,NE,Nebraska
Lexa,AR,Arkansas
Bethesda,AR,Arkansas
Craig,MO,Missouri
Hobbs,IN,Indiana
Danbury,WI,Wisconsin
Sour John,OK,Oklahoma
McKittrick,MO,Missouri
Jeisyville,IL,Illinois
Newhalen,AK,Alaska
Redfield,KS,Kansas
Smithville,AR,Arkansas
Vance,SC,South Carolina
Centropolis,KS,Kansas
Lowndesboro,AL,Alabama
Iglesia Antigua,TX,Texas
Ulmer,SC,South Carolina
Sykeston,ND,North Dakota
Clacks Canyon,AZ,Arizona
Deer Lick,OK,Oklahoma
Bucyrus,KS,Kansas
Goodwin,SD,South Dakota
Louisburg,MO,Missouri
Bell Center,WI,Wisconsin
South Bend,NE,Nebraska
Argenta,MT,Montana
Valley,WA,Washington
Pine Grove,OR,Oregon
Rapelje,MT,Montana
Hilltown,VA,Virginia
Greycliff,MT,Montana
Orin,WY,Wyoming
Sprague,NE,Nebraska
North Lilbourn,MO,Missouri
Elk Mountain,WY,Wyoming
Springlake,TX,Texas
Winchester,AR,Arkansas
Stockholm,WI,Wisconsin
Allenville,MO,Missouri
Pomaria,SC,South Carolina
Atwood,OK,Oklahoma
Alderpoint,CA,California
Brookhurst,WY,Wyoming
Cushing,NE,Nebraska
Teterboro,NJ,New Jersey
Bejou,MN,Minnesota
Oakland,AR,Arkansas
Willow City,ND,North Dakota
Jennings,KS,Kansas
Carson Valley,PA,Pennsylvania
Campo Bonito,AZ,Arizona
Ebro,MN,Minnesota
Weston,IA,Iowa
Quemado,TX,Texas
Corral Viejo,PR,Puerto Rico
Melvina,WI,Wisconsin
North Hurley,NM,New Mexico
Ouzinkie,AK,Alaska
Gate,OK,Oklahoma
Levant,KS,Kansas
Munjor,KS,Kansas
Canehill,AR,Arkansas
Ericson,NE,Nebraska
Church Creek,MD,Maryland
Buck Creek,IN,Indiana
Cowlington,OK,Oklahoma
Sierra Village,CA,California
Macon,NC,North Carolina
O'Brien,TX,Texas
Wagner,PA,Pennsylvania
Methow,WA,Washington
Browntown,SC,South Carolina
Cullison,KS,Kansas
Golden Gate,IL,Illinois
Thorp,WA,Washington
Nessen City,MI,Michigan
Camden,MO,Missouri
Streeter,ND,North Dakota
Las Nutrias,NM,New Mexico
Corona,NM,New Mexico
Parker,WA,Washington
Villarreal,TX,Texas
Willis Wharf,VA,Virginia
Olmitz,KS,Kansas
Stafford,OH,Ohio
Dellrose,TN,Tennessee
Mound City,SD,South Dakota
Prathersville,MO,Missouri
Chiawuli Tak,AZ,Arizona
Upper Red Hook,NY,New York
Carrier,OK,Oklahoma
McNab,AR,Arkansas
Mendeltna,AK,Alaska
Dodgingtown,CT,Connecticut
Shannon City,IA,Iowa
Gratz,KY,Kentucky
Bragg City,MO,Missouri
Needham,AL,Alabama
Colona,CO,Colorado
Coleharbor,ND,North Dakota
Sunburg,MN,Minnesota
Milledgeville,OH,Ohio
Oak Ridge,LA,Louisiana
Shellytown,PA,Pennsylvania
Black Springs,AR,Arkansas
Dolliver,IA,Iowa
Put-in-Bay,OH,Ohio
South Fork,MO,Missouri
Riverview Estates,MO,Missouri
Batesland,SD,South Dakota
Tselakai Dezza,UT,Utah
Vernon,IL,Illinois
Yankee Lake,OH,Ohio
Dickey,ND,North Dakota
Broughton,OH,Ohio
Cross Plains,IN,Indiana
Bloomingville,OH,Ohio
Rimini,MT,Montana
Sequoia Crest,CA,California
McKay,OR,Oregon
Choptank,MD,Maryland
Scottsburg,NY,New York
Orovada,NV,Nevada
Tasley,VA,Virginia
Santa Cruz,AZ,Arizona
St. Clairsville,PA,Pennsylvania
Saverton,MO,Missouri
Council Hill,OK,Oklahoma
Lake Annette,MO,Missouri
Water Valley,KY,Kentucky
Ali Molina,AZ,Arizona
Townsend,WI,Wisconsin
Nielsville,MN,Minnesota
Gove City,KS,Kansas
Browndell,TX,Texas
Fairview,SD,South Dakota
Bogue,KS,Kansas
Greenwich,KS,Kansas
Lookeba,OK,Oklahoma
Commiskey,IN,Indiana
Regan,ND,North Dakota
Havana,ND,North Dakota
Coolidge,KS,Kansas
Barronett,WI,Wisconsin
Salem,NE,Nebraska
Oscarville,AK,Alaska
Otter Lake,NY,New York
Prosser,NE,Nebraska
Kipp,KS,Kansas
Weed,NM,New Mexico
Letts,IN,Indiana
Willowbrook,KS,Kansas
Brick Center,CO,Colorado
Sims,IN,Indiana
Evergreen,TX,Texas
St. Anthony,IA,Iowa
Antimony,UT,Utah
Connelsville,MO,Missouri
Wallula,WA,Washington
Dumb Hundred,PA,Pennsylvania
Olowalu,HI,Hawaii
Westford,NY,New York
Floyd,NM,New Mexico
Lakeview North,WY,Wyoming
Douglas,ND,North Dakota
Taft,LA,Louisiana
Hannaford,ND,North Dakota
Peoa,UT,Utah
Ramah,CO,Colorado
Marseilles,OH,Ohio
Clifton Hill,MO,Missouri
Osage,OK,Oklahoma
Beaver,AK,Alaska
Nikolai,AK,Alaska
Rockport,IL,Illinois
McIntosh,SD,South Dakota
Chugcreek,WY,Wyoming
Cylinder,IA,Iowa
Fortescue,NJ,New Jersey
Ahmeek,MI,Michigan
Edinburg,MO,Missouri
Ivan,AR,Arkansas
Oldtown,MD,Maryland
Edie,PA,Pennsylvania
Grafton,VT,Vermont
Oak Grove,AR,Arkansas
Twin Lakes,CA,California
Darwin,CA,California
Del Mar Heights,TX,Texas
Hiwassee,VA,Virginia
Naomi,PA,Pennsylvania
Glen Echo Park,MO,Missouri
Novice,TX,Texas
Dunbar,WI,Wisconsin
Panola,AL,Alabama
Penermon,MO,Missouri
Millerdale Colony,SD,South Dakota
Brownington,MO,Missouri
Kendrick,OK,Oklahoma
Fort Ripley,MN,Minnesota
Reeder,ND,North Dakota
Cumminsville,NY,New York
Narka,KS,Kansas
Makoti,ND,North Dakota
Jacksonville,MO,Missouri
Hunnewell,KS,Kansas
Ellisville,IL,Illinois
Bow Valley,NE,Nebraska
Leon,OK,Oklahoma
Isabella,OK,Oklahoma
Plover,IA,Iowa
Orchard,CO,Colorado
Headrick,OK,Oklahoma
Valencia,NM,New Mexico
White Lake,NY,New York
Novelty,MO,Missouri
Ethelsville,AL,Alabama
Triumph,IL,Illinois
Old Agency,MT,Montana
Dundee,MN,Minnesota
Bennett Springs,NV,Nevada
Uncertain,TX,Texas
Silerton,TN,Tennessee
Englewood,KS,Kansas
Como,NC,North Carolina
Mount Ayr,IN,Indiana
La Carla,TX,Texas
Bradley,CA,California
Beurys Lake,PA,Pennsylvania
Maeystown,IL,Illinois
St. Louis,OK,Oklahoma
Humphreys,MO,Missouri
Rossmore,WV,West Virginia
Iron Junction,MN,Minnesota
Mertens,TX,Texas
Wentworth,MO,Missouri
Old Appleton,MO,Missouri
